Date,Open,High,Low,Close
25.12.2015,1.09646,1.09646,1.09646,1.09646
26.12.2015,1.09646,1.09646,1.09646,1.09646
27.12.2015,1.09528,1.09923,1.09479,1.09672
28.12.2015,1.09672,1.09917,1.08991,1.09195
29.12.2015,1.09193,1.09436,1.0902,1.09318
30.12.2015,1.09315,1.09372,1.08529,1.08564
31.12.2015,1.08564,1.08564,1.08564,1.08564
01.01.2016,1.08564,1.08564,1.08564,1.08564
02.01.2016,1.08564,1.08564,1.08564,1.08564
03.01.2016,1.0873,1.09463,1.07812,1.08296
04.01.2016,1.08303,1.08388,1.07107,1.07476
05.01.2016,1.07474,1.07993,1.07148,1.078
06.01.2016,1.07801,1.09401,1.0771,1.09292
07.01.2016,1.09295,1.09333,1.08033,1.09235
08.01.2016,1.09235,1.09235,1.09235,1.09235
09.01.2016,1.09235,1.09235,1.09235,1.09235
10.01.2016,1.09172,1.09697,1.08479,1.0859
11.01.2016,1.08593,1.09002,1.08197,1.0857
12.01.2016,1.0856,1.08878,1.08049,1.08769
13.01.2016,1.08769,1.09432,1.08346,1.08645
14.01.2016,1.08648,1.09846,1.08543,1.0915
15.01.2016,1.0915,1.0915,1.0915,1.0915
16.01.2016,1.0915,1.0915,1.0915,1.0915
17.01.2016,1.09218,1.09276,1.08689,1.0891
18.01.2016,1.08906,1.09389,1.08595,1.09073
19.01.2016,1.09074,1.0976,1.08772,1.08883
20.01.2016,1.0889,1.0921,1.0778,1.08733
21.01.2016,1.08734,1.08765,1.07892,1.07947
22.01.2016,1.07947,1.07947,1.07947,1.07947
23.01.2016,1.07947,1.07947,1.07947,1.07947
24.01.2016,1.07913,1.08569,1.07893,1.08486
25.01.2016,1.08488,1.08743,1.08187,1.08697
26.01.2016,1.08697,1.09164,1.08507,1.08932
27.01.2016,1.08932,1.09676,1.08697,1.09391
28.01.2016,1.09385,1.09485,1.081,1.083
29.01.2016,1.083,1.083,1.083,1.083
30.01.2016,1.083,1.083,1.083,1.083
31.01.2016,1.0831,1.09128,1.08147,1.08877
01.02.2016,1.08878,1.09399,1.08833,1.09184
02.02.2016,1.09184,1.11455,1.09038,1.11029
03.02.2016,1.11033,1.12389,1.10696,1.12072
04.02.2016,1.1207,1.1247,1.11088,1.11561
05.02.2016,1.11561,1.11561,1.11561,1.11561
06.02.2016,1.11561,1.11561,1.11561,1.11561
07.02.2016,1.1142,1.12159,1.10865,1.11926
08.02.2016,1.11926,1.13379,1.11624,1.12923
09.02.2016,1.12928,1.13115,1.11606,1.1289
10.02.2016,1.12884,1.13762,1.12741,1.13224
11.02.2016,1.13225,1.13338,1.12141,1.12532
12.02.2016,1.12532,1.12532,1.12532,1.12532
13.02.2016,1.12532,1.12532,1.12532,1.12532
14.02.2016,1.12347,1.12499,1.1128,1.11544
15.02.2016,1.11544,1.11931,1.11242,1.11433
16.02.2016,1.11435,1.1179,1.1106,1.11267
17.02.2016,1.11271,1.11497,1.1071,1.11062
18.02.2016,1.11058,1.11392,1.10669,1.11284
19.02.2016,1.11284,1.11284,1.11284,1.11284
20.02.2016,1.11284,1.11284,1.11284,1.11284
21.02.2016,1.11103,1.11246,1.10032,1.10292
22.02.2016,1.10292,1.10527,1.09901,1.1019
23.02.2016,1.10187,1.10461,1.09573,1.10132
24.02.2016,1.10132,1.10498,1.09867,1.10176
25.02.2016,1.10176,1.10683,1.09116,1.093
26.02.2016,1.093,1.093,1.093,1.093
27.02.2016,1.093,1.093,1.093,1.093
28.02.2016,1.09159,1.09625,1.08593,1.08728
29.02.2016,1.08724,1.08935,1.08342,1.08659
01.03.2016,1.08658,1.08809,1.08255,1.08676
02.03.2016,1.08678,1.09727,1.08536,1.09562
03.03.2016,1.09565,1.10434,1.09034,1.10055
04.03.2016,1.10055,1.10055,1.10055,1.10055
05.03.2016,1.10055,1.10055,1.10055,1.10055
06.03.2016,1.09886,1.10258,1.094,1.10133
07.03.2016,1.10125,1.10578,1.09936,1.10104
08.03.2016,1.10106,1.10349,1.09461,1.09994
09.03.2016,1.09988,1.12179,1.08222,1.11766
10.03.2016,1.1177,1.12096,1.10803,1.11468
11.03.2016,1.11468,1.11468,1.11468,1.11468
12.03.2016,1.11468,1.11468,1.11468,1.11468
13.03.2016,1.11355,1.11763,1.10779,1.11018
14.03.2016,1.11009,1.11248,1.10719,1.11087
15.03.2016,1.11075,1.12421,1.10579,1.12237
16.03.2016,1.12237,1.13425,1.12055,1.13177
17.03.2016,1.13177,1.13368,1.12562,1.12696
18.03.2016,1.12696,1.12696,1.12696,1.12696
19.03.2016,1.12696,1.12696,1.12696,1.12696
20.03.2016,1.12575,1.12848,1.12345,1.1241
21.03.2016,1.12411,1.12599,1.11885,1.12164
22.03.2016,1.12164,1.12234,1.11594,1.11799
23.03.2016,1.11799,1.11877,1.11442,1.11744
24.03.2016,1.11745,1.11813,1.11529,1.11624
25.03.2016,1.11624,1.11624,1.11624,1.11624
26.03.2016,1.11624,1.11624,1.11624,1.11624
27.03.2016,1.11615,1.12198,1.1153,1.1196
28.03.2016,1.1196,1.13033,1.1169,1.12901
29.03.2016,1.12905,1.13654,1.12833,1.13368
30.03.2016,1.13363,1.14118,1.13101,1.13783
31.03.2016,1.13783,1.14379,1.13347,1.13899
01.04.2016,1.13899,1.13899,1.13899,1.13899
02.04.2016,1.13899,1.13899,1.13899,1.13899
03.04.2016,1.13999,1.14125,1.13574,1.13885
04.04.2016,1.13885,1.1405,1.13359,1.1383
05.04.2016,1.13824,1.14316,1.13266,1.13986
06.04.2016,1.13986,1.14539,1.13376,1.1377
07.04.2016,1.13768,1.14193,1.13491,1.1395
08.04.2016,1.1395,1.1395,1.1395,1.1395
09.04.2016,1.1395,1.1395,1.1395,1.1395
10.04.2016,1.14127,1.14473,1.13723,1.14074
11.04.2016,1.14074,1.14649,1.13453,1.1384
12.04.2016,1.1384,1.13912,1.12682,1.12733
13.04.2016,1.12732,1.12948,1.12339,1.12676
14.04.2016,1.12675,1.13169,1.12457,1.12823
15.04.2016,1.12823,1.12823,1.12823,1.12823
16.04.2016,1.12823,1.12823,1.12823,1.12823
17.04.2016,1.13002,1.13321,1.12737,1.13123
18.04.2016,1.13122,1.13845,1.13034,1.13573
19.04.2016,1.13576,1.13876,1.12905,1.12965
20.04.2016,1.1296,1.13981,1.12699,1.12869
21.04.2016,1.12866,1.13087,1.12181,1.12227
22.04.2016,1.12227,1.12227,1.12227,1.12227
23.04.2016,1.12227,1.12227,1.12227,1.12227
24.04.2016,1.12162,1.12781,1.1215,1.12669
25.04.2016,1.12667,1.13397,1.12562,1.12954
26.04.2016,1.12952,1.1361,1.12715,1.13209
27.04.2016,1.13205,1.13679,1.12959,1.13514
28.04.2016,1.135,1.14592,1.13465,1.14503
29.04.2016,1.14503,1.14503,1.14503,1.14503
30.04.2016,1.14503,1.14503,1.14503,1.14503
01.05.2016,1.14593,1.1536,1.14482,1.15336
02.05.2016,1.15329,1.16162,1.14955,1.14956
03.05.2016,1.14956,1.15294,1.14661,1.14851
04.05.2016,1.14838,1.14938,1.13859,1.14048
05.05.2016,1.14048,1.14802,1.13866,1.14021
06.05.2016,1.14021,1.14021,1.14021,1.14021
07.05.2016,1.14021,1.14021,1.14021,1.14021
08.05.2016,1.13936,1.14199,1.13753,1.13832
09.05.2016,1.13832,1.14098,1.13587,1.13715
10.05.2016,1.13715,1.14466,1.13687,1.14257
11.05.2016,1.14256,1.14291,1.13706,1.13762
12.05.2016,1.13757,1.13796,1.1283,1.13097
13.05.2016,1.13097,1.13097,1.13097,1.13097
14.05.2016,1.13097,1.13097,1.13097,1.13097
15.05.2016,1.131,1.13422,1.13021,1.13191
16.05.2016,1.13199,1.13487,1.1302,1.13124
17.05.2016,1.13125,1.13162,1.12141,1.12159
18.05.2016,1.12158,1.12299,1.11801,1.12024
19.05.2016,1.12023,1.12375,1.11963,1.12222
20.05.2016,1.12222,1.12222,1.12222,1.12222
21.05.2016,1.12222,1.12222,1.12222,1.12222
22.05.2016,1.12081,1.12428,1.11875,1.12196
23.05.2016,1.12201,1.12271,1.11324,1.11405
24.05.2016,1.11404,1.11669,1.11289,1.11543
25.05.2016,1.11547,1.12168,1.11495,1.11935
26.05.2016,1.11934,1.12007,1.11109,1.11116
27.05.2016,1.11116,1.11116,1.11116,1.11116
28.05.2016,1.11116,1.11116,1.11116,1.11116
29.05.2016,1.11126,1.11447,1.10978,1.11365
30.05.2016,1.11365,1.11734,1.11222,1.11316
31.05.2016,1.11314,1.11939,1.11141,1.11878
01.06.2016,1.11877,1.12199,1.11453,1.11504
02.06.2016,1.11501,1.13736,1.11367,1.13658
03.06.2016,1.13658,1.13658,1.13658,1.13658
04.06.2016,1.13658,1.13658,1.13658,1.13658
05.06.2016,1.13533,1.13926,1.13263,1.13534
06.06.2016,1.13528,1.13804,1.13386,1.13567
07.06.2016,1.13562,1.14086,1.13542,1.13942
08.06.2016,1.13942,1.14155,1.13056,1.13147
09.06.2016,1.13145,1.13214,1.12452,1.12498
10.06.2016,1.12498,1.12498,1.12498,1.12498
11.06.2016,1.12498,1.12498,1.12498,1.12498
12.06.2016,1.1248,1.13028,1.12323,1.12901
13.06.2016,1.12899,1.12985,1.11889,1.12068
14.06.2016,1.12042,1.12975,1.11897,1.12588
15.06.2016,1.12594,1.12949,1.1131,1.12237
16.06.2016,1.12241,1.12962,1.12223,1.12732
17.06.2016,1.12732,1.12732,1.12732,1.12732
18.06.2016,1.12732,1.12732,1.12732,1.12732
19.06.2016,1.13285,1.13824,1.1302,1.13103
20.06.2016,1.131,1.13495,1.12414,1.1242
21.06.2016,1.1242,1.13377,1.12366,1.1296
22.06.2016,1.1296,1.14213,1.12948,1.13798
23.06.2016,1.13795,1.14278,1.09116,1.10913
24.06.2016,1.10913,1.10913,1.10913,1.10913
25.06.2016,1.10913,1.10913,1.10913,1.10913
26.06.2016,1.10073,1.10837,1.09709,1.10238
27.06.2016,1.10237,1.11116,1.10101,1.10633
28.06.2016,1.10628,1.11303,1.10494,1.11235
29.06.2016,1.11239,1.11545,1.10241,1.11064
30.06.2016,1.11061,1.11693,1.1072,1.11365
01.07.2016,1.11365,1.11365,1.11365,1.11365
02.07.2016,1.11365,1.11365,1.11365,1.11365
03.07.2016,1.11253,1.11595,1.10979,1.11523
04.07.2016,1.11533,1.11863,1.10623,1.10746
05.07.2016,1.10756,1.11116,1.10291,1.10996
06.07.2016,1.10996,1.11072,1.10526,1.10617
07.07.2016,1.10604,1.11201,1.10018,1.10497
08.07.2016,1.10497,1.10497,1.10497,1.10497
09.07.2016,1.10497,1.10497,1.10497,1.10497
10.07.2016,1.10456,1.10746,1.10159,1.10564
11.07.2016,1.10563,1.11259,1.10521,1.10599
12.07.2016,1.10602,1.11199,1.1042,1.10892
13.07.2016,1.10884,1.11648,1.10875,1.11169
14.07.2016,1.11163,1.11488,1.10248,1.10295
15.07.2016,1.10295,1.10295,1.10295,1.10295
16.07.2016,1.10295,1.10295,1.10295,1.10295
17.07.2016,1.10454,1.10842,1.10376,1.10749
18.07.2016,1.10747,1.10804,1.1,1.10195
19.07.2016,1.10196,1.10301,1.09815,1.10134
20.07.2016,1.10134,1.10599,1.09796,1.10243
21.07.2016,1.10243,1.1041,1.09555,1.09754
22.07.2016,1.09754,1.09754,1.09754,1.09754
23.07.2016,1.09754,1.09754,1.09754,1.09754
24.07.2016,1.09713,1.09987,1.09519,1.09947
25.07.2016,1.09947,1.10298,1.09783,1.09862
26.07.2016,1.09862,1.10648,1.09612,1.10579
27.07.2016,1.10579,1.11195,1.10519,1.10755
28.07.2016,1.10748,1.11974,1.10727,1.11726
29.07.2016,1.11726,1.11726,1.11726,1.11726
30.07.2016,1.11726,1.11726,1.11726,1.11726
31.07.2016,1.11726,1.11836,1.11552,1.11611
01.08.2016,1.11611,1.12336,1.11578,1.12215
02.08.2016,1.12215,1.12268,1.11406,1.11491
03.08.2016,1.11491,1.11563,1.1114,1.11273
04.08.2016,1.11273,1.11612,1.10458,1.10854
05.08.2016,1.10854,1.10854,1.10854,1.10854
06.08.2016,1.10854,1.10854,1.10854,1.10854
07.08.2016,1.10777,1.11049,1.10721,1.10877
08.08.2016,1.10879,1.11225,1.10705,1.11163
09.08.2016,1.11164,1.11901,1.11121,1.11753
10.08.2016,1.11757,1.11914,1.11354,1.11372
11.08.2016,1.11372,1.12213,1.11313,1.11621
12.08.2016,1.11621,1.11621,1.11621,1.11621
13.08.2016,1.11621,1.11621,1.11621,1.11621
14.08.2016,1.1167,1.12034,1.11538,1.11832
15.08.2016,1.11825,1.13223,1.11774,1.1278
16.08.2016,1.12776,1.13159,1.12407,1.12883
17.08.2016,1.12883,1.13663,1.12853,1.13529
18.08.2016,1.13528,1.13596,1.13042,1.13216
19.08.2016,1.13216,1.13216,1.13216,1.13216
20.08.2016,1.13216,1.13216,1.13216,1.13216
21.08.2016,1.13088,1.13306,1.1271,1.132
22.08.2016,1.132,1.13553,1.13032,1.13052
23.08.2016,1.13052,1.13115,1.12452,1.12636
24.08.2016,1.12633,1.12974,1.12592,1.1284
25.08.2016,1.12794,1.13408,1.11804,1.11951
26.08.2016,1.11951,1.11951,1.11951,1.11951
27.08.2016,1.11951,1.11951,1.11951,1.11951
28.08.2016,1.11752,1.12077,1.1158,1.11885
29.08.2016,1.11885,1.11923,1.11321,1.1143
30.08.2016,1.11427,1.11654,1.11232,1.11574
31.08.2016,1.11573,1.12051,1.11276,1.11965
01.09.2016,1.11962,1.12521,1.11503,1.11539
02.09.2016,1.11539,1.11539,1.11539,1.11539
03.09.2016,1.11539,1.11539,1.11539,1.11539
04.09.2016,1.11559,1.11824,1.11395,1.11468
05.09.2016,1.11467,1.12631,1.11409,1.1255
06.09.2016,1.1255,1.12714,1.1229,1.12392
07.09.2016,1.12389,1.13269,1.12345,1.12596
08.09.2016,1.12597,1.1285,1.11985,1.12318
09.09.2016,1.12318,1.12318,1.12318,1.12318
10.09.2016,1.12318,1.12318,1.12318,1.12318
11.09.2016,1.12343,1.12684,1.12103,1.12348
12.09.2016,1.12347,1.12602,1.12039,1.12184
13.09.2016,1.12184,1.1274,1.121,1.12487
14.09.2016,1.12487,1.12843,1.1219,1.12436
15.09.2016,1.12426,1.12501,1.11495,1.11509
16.09.2016,1.11509,1.11509,1.11509,1.11509
17.09.2016,1.11509,1.11509,1.11509,1.11509
18.09.2016,1.115,1.11978,1.11497,1.11736
19.09.2016,1.11736,1.12134,1.11499,1.11503
20.09.2016,1.11502,1.11966,1.1123,1.1187
21.09.2016,1.1187,1.12573,1.11849,1.1208
22.09.2016,1.1208,1.12405,1.11938,1.12237
23.09.2016,1.12237,1.12237,1.12237,1.12237
24.09.2016,1.12237,1.12237,1.12237,1.12237
25.09.2016,1.12294,1.12792,1.12211,1.12532
26.09.2016,1.12532,1.12589,1.1191,1.12146
27.09.2016,1.12145,1.12369,1.1182,1.12172
28.09.2016,1.12166,1.12497,1.11968,1.12213
29.09.2016,1.12213,1.12507,1.11533,1.12392
30.09.2016,1.12392,1.12392,1.12392,1.12392
01.10.2016,1.12392,1.12392,1.12392,1.12392
02.10.2016,1.12287,1.12442,1.12052,1.12104
03.10.2016,1.12104,1.12391,1.11379,1.12027
04.10.2016,1.12022,1.12333,1.11897,1.12044
05.10.2016,1.12044,1.12124,1.11399,1.11497
06.10.2016,1.11497,1.12051,1.11043,1.11986
07.10.2016,1.11986,1.11986,1.11986,1.11986
08.10.2016,1.11986,1.11986,1.11986,1.11986
09.10.2016,1.11815,1.12032,1.11314,1.11375
10.10.2016,1.11371,1.11423,1.10488,1.10529
11.10.2016,1.10533,1.10676,1.10044,1.10062
12.10.2016,1.10062,1.10576,1.09855,1.1055
13.10.2016,1.1055,1.10581,1.09705,1.09715
14.10.2016,1.09715,1.09715,1.09715,1.09715
15.10.2016,1.09715,1.09715,1.09715,1.09715
16.10.2016,1.0969,1.10079,1.09638,1.09995
17.10.2016,1.09983,1.10263,1.097,1.09807
18.10.2016,1.09805,1.10048,1.0955,1.09736
19.10.2016,1.09736,1.10392,1.09159,1.09292
20.10.2016,1.09288,1.09297,1.08592,1.08818
21.10.2016,1.08818,1.08818,1.08818,1.08818
22.10.2016,1.08818,1.08818,1.08818,1.08818
23.10.2016,1.08811,1.08996,1.08596,1.08811
24.10.2016,1.08812,1.0905,1.08511,1.08879
25.10.2016,1.08878,1.09464,1.08744,1.09076
26.10.2016,1.09076,1.09422,1.08826,1.08952
27.10.2016,1.08954,1.09917,1.08929,1.09824
28.10.2016,1.09824,1.09824,1.09824,1.09824
29.10.2016,1.09824,1.09824,1.09824,1.09824
30.10.2016,1.09896,1.09912,1.09359,1.098
31.10.2016,1.09804,1.1069,1.09599,1.10552
01.11.2016,1.10552,1.1123,1.10496,1.10972
02.11.2016,1.10968,1.11259,1.10596,1.11042
03.11.2016,1.11042,1.11412,1.10798,1.11378
04.11.2016,1.11378,1.11378,1.11378,1.11378
05.11.2016,1.11378,1.11378,1.11378,1.11378
06.11.2016,1.10637,1.11103,1.10274,1.10401
07.11.2016,1.10401,1.10669,1.10088,1.10256
08.11.2016,1.10256,1.12995,1.0907,1.09094
09.11.2016,1.09094,1.09537,1.08649,1.08914
10.11.2016,1.08906,1.09234,1.08303,1.08516
11.11.2016,1.08516,1.08516,1.08516,1.08516
12.11.2016,1.08516,1.08516,1.08516,1.08516
13.11.2016,1.0833,1.08401,1.07091,1.07364
14.11.2016,1.07362,1.08166,1.07141,1.07206
15.11.2016,1.07206,1.07595,1.06661,1.06906
16.11.2016,1.06904,1.07455,1.06199,1.06262
17.11.2016,1.06268,1.06428,1.05692,1.05866
18.11.2016,1.05866,1.05866,1.05866,1.05866
19.11.2016,1.05866,1.05866,1.05866,1.05866
20.11.2016,1.05922,1.06491,1.05788,1.06272
21.11.2016,1.06272,1.06579,1.05836,1.0626
22.11.2016,1.06263,1.06436,1.05263,1.05534
23.11.2016,1.05527,1.05852,1.0518,1.05518
24.11.2016,1.05501,1.06273,1.05384,1.05901
25.11.2016,1.05901,1.05901,1.05901,1.05901
26.11.2016,1.05901,1.05901,1.05901,1.05901
27.11.2016,1.06111,1.06856,1.05636,1.06133
28.11.2016,1.0613,1.06542,1.05649,1.06492
29.11.2016,1.0649,1.06666,1.05527,1.05881
30.11.2016,1.05879,1.06688,1.05846,1.06607
01.12.2016,1.06602,1.06898,1.06253,1.06632
02.12.2016,1.06632,1.06632,1.06632,1.06632
03.12.2016,1.06632,1.06632,1.06632,1.06632
04.12.2016,1.06262,1.07963,1.05055,1.07635
05.12.2016,1.07633,1.07853,1.06986,1.07185
06.12.2016,1.07165,1.07684,1.07098,1.07526
07.12.2016,1.07523,1.08734,1.05973,1.06144
08.12.2016,1.06145,1.06297,1.0531,1.05591
09.12.2016,1.05591,1.05591,1.05591,1.05591
10.12.2016,1.05591,1.05591,1.05591,1.05591
11.12.2016,1.05312,1.06517,1.05254,1.06342
12.12.2016,1.06341,1.06671,1.06037,1.06246
13.12.2016,1.06246,1.067,1.04965,1.05335
14.12.2016,1.05335,1.0539,1.03665,1.04131
15.12.2016,1.04131,1.04742,1.04008,1.04483
16.12.2016,1.04483,1.04483,1.04483,1.04483
17.12.2016,1.04483,1.04483,1.04483,1.04483
18.12.2016,1.04385,1.04795,1.03924,1.04027
19.12.2016,1.04027,1.04178,1.03523,1.03882
20.12.2016,1.03883,1.04511,1.03824,1.04237
21.12.2016,1.04239,1.04993,1.04229,1.0436
22.12.2016,1.04357,1.0469,1.04265,1.04532
23.12.2016,1.04532,1.04532,1.04532,1.04532
24.12.2016,1.04532,1.04532,1.04532,1.04532
25.12.2016,1.04416,1.04674,1.0438,1.04511
26.12.2016,1.04506,1.04633,1.04324,1.04553
27.12.2016,1.04544,1.04798,1.03721,1.04112
28.12.2016,1.0411,1.04939,1.04083,1.04894
29.12.2016,1.04868,1.06526,1.04829,1.0515
30.12.2016,1.0515,1.0515,1.0515,1.0515
31.12.2016,1.0515,1.0515,1.0515,1.0515
01.01.2017,1.05148,1.05288,1.04501,1.04542
02.01.2017,1.04535,1.04901,1.03403,1.04054
03.01.2017,1.04051,1.04998,1.039,1.04889
04.01.2017,1.04889,1.06153,1.04807,1.06058
05.01.2017,1.06053,1.06221,1.0525,1.0529
06.01.2017,1.0529,1.0529,1.0529,1.0529
07.01.2017,1.0529,1.0529,1.0529,1.0529
08.01.2017,1.053,1.05828,1.05109,1.05726
09.01.2017,1.05728,1.06272,1.05509,1.0554
10.01.2017,1.05548,1.06229,1.04538,1.05822
11.01.2017,1.05824,1.06847,1.05714,1.06123
12.01.2017,1.06121,1.06734,1.05961,1.0642
13.01.2017,1.0642,1.0642,1.0642,1.0642
14.01.2017,1.0642,1.0642,1.0642,1.0642
15.01.2017,1.06039,1.06358,1.05793,1.05986
16.01.2017,1.05986,1.07191,1.05974,1.07135
17.01.2017,1.07126,1.07151,1.06285,1.06293
18.01.2017,1.06293,1.06766,1.05892,1.06634
19.01.2017,1.0663,1.07094,1.06251,1.0699
20.01.2017,1.0699,1.0699,1.0699,1.0699
21.01.2017,1.0699,1.0699,1.0699,1.0699
22.01.2017,1.07027,1.07688,1.06941,1.07634
23.01.2017,1.07635,1.07749,1.07204,1.0731
24.01.2017,1.07309,1.07698,1.07112,1.0747
25.01.2017,1.0747,1.07655,1.06576,1.06827
26.01.2017,1.06826,1.0725,1.06584,1.06958
27.01.2017,1.06958,1.06958,1.06958,1.06958
28.01.2017,1.06958,1.06958,1.06958,1.06958
29.01.2017,1.07213,1.07402,1.06203,1.06948
30.01.2017,1.06948,1.08122,1.06846,1.07974
31.01.2017,1.07972,1.08073,1.0731,1.07681
01.02.2017,1.07686,1.08288,1.0756,1.07578
02.02.2017,1.07575,1.07975,1.07115,1.07818
03.02.2017,1.07818,1.07818,1.07818,1.07818
04.02.2017,1.07818,1.07818,1.07818,1.07818
05.02.2017,1.07896,1.07915,1.07059,1.07494
06.02.2017,1.07502,1.07506,1.06561,1.0683
07.02.2017,1.06832,1.07139,1.06407,1.06983
08.02.2017,1.0698,1.07095,1.06509,1.06545
09.02.2017,1.06545,1.06677,1.06077,1.06397
10.02.2017,1.06397,1.06397,1.06397,1.06397
11.02.2017,1.06397,1.06397,1.06397,1.06397
12.02.2017,1.06285,1.06585,1.0592,1.05979
13.02.2017,1.05975,1.06333,1.05608,1.05774
14.02.2017,1.05774,1.06092,1.05214,1.05999
15.02.2017,1.05998,1.06794,1.05911,1.06733
16.02.2017,1.06733,1.06767,1.06054,1.06114
17.02.2017,1.06114,1.06114,1.06114,1.06114
18.02.2017,1.06114,1.06114,1.06114,1.06114
19.02.2017,1.06075,1.06329,1.06031,1.06108
20.02.2017,1.06108,1.0615,1.05258,1.05366
21.02.2017,1.05366,1.0574,1.04938,1.05573
22.02.2017,1.05568,1.05952,1.05376,1.05815
23.02.2017,1.05817,1.06179,1.05565,1.05595
24.02.2017,1.05595,1.05595,1.05595,1.05595
25.02.2017,1.05595,1.05595,1.05595,1.05595
26.02.2017,1.05637,1.06306,1.05515,1.05859
27.02.2017,1.05866,1.06301,1.05693,1.05762
28.02.2017,1.05762,1.05894,1.05142,1.05471
01.03.2017,1.05471,1.05511,1.04948,1.05064
02.03.2017,1.05055,1.06239,1.05022,1.06203
03.03.2017,1.06203,1.06203,1.06203,1.06203
04.03.2017,1.06203,1.06203,1.06203,1.06203
05.03.2017,1.06097,1.06399,1.05747,1.05807
06.03.2017,1.05805,1.06025,1.05581,1.05663
07.03.2017,1.05655,1.05741,1.05347,1.05402
08.03.2017,1.05398,1.06151,1.05249,1.05766
09.03.2017,1.05766,1.0699,1.05721,1.06728
10.03.2017,1.06728,1.06728,1.06728,1.06728
11.03.2017,1.06728,1.06728,1.06728,1.06728
12.03.2017,1.06747,1.07142,1.0652,1.06536
13.03.2017,1.06531,1.06624,1.06003,1.06035
14.03.2017,1.06038,1.07399,1.06032,1.07339
15.03.2017,1.0733,1.07702,1.07057,1.07652
16.03.2017,1.07652,1.07823,1.07274,1.07382
17.03.2017,1.07382,1.07382,1.07382,1.07382
18.03.2017,1.07382,1.07382,1.07382,1.07382
19.03.2017,1.07318,1.07772,1.07251,1.07393
20.03.2017,1.0739,1.08191,1.0719,1.08097
21.03.2017,1.08092,1.08245,1.07758,1.07963
22.03.2017,1.07962,1.08048,1.0768,1.0783
23.03.2017,1.0783,1.08179,1.07602,1.07969
24.03.2017,1.07969,1.07969,1.07969,1.07969
25.03.2017,1.07969,1.07969,1.07969,1.07969
26.03.2017,1.0835,1.09058,1.08264,1.08638
27.03.2017,1.0864,1.08725,1.07988,1.08125
28.03.2017,1.08114,1.08264,1.07398,1.07655
29.03.2017,1.07654,1.07696,1.06718,1.06744
30.03.2017,1.06743,1.07018,1.06508,1.06528
31.03.2017,1.06528,1.06528,1.06528,1.06528
01.04.2017,1.06528,1.06528,1.06528,1.06528
02.04.2017,1.06594,1.06809,1.06423,1.06691
03.04.2017,1.06688,1.0677,1.06355,1.06729
04.04.2017,1.06729,1.06889,1.06349,1.06627
05.04.2017,1.06625,1.0684,1.06289,1.06438
06.04.2017,1.06438,1.06659,1.05806,1.05889
07.04.2017,1.05889,1.05889,1.05889,1.05889
08.04.2017,1.05889,1.05889,1.05889,1.05889
09.04.2017,1.05866,1.06064,1.05698,1.05957
10.04.2017,1.05954,1.06299,1.05785,1.06042
11.04.2017,1.06042,1.06751,1.0589,1.06651
12.04.2017,1.06651,1.06775,1.06094,1.06131
13.04.2017,1.06131,1.06294,1.0606,1.06105
14.04.2017,1.06105,1.06105,1.06105,1.06105
15.04.2017,1.06105,1.06105,1.06105,1.06105
16.04.2017,1.06129,1.06703,1.06028,1.06424
17.04.2017,1.06418,1.07359,1.06372,1.07296
18.04.2017,1.07296,1.07367,1.06998,1.07101
19.04.2017,1.07092,1.07775,1.07086,1.07165
20.04.2017,1.07164,1.07379,1.06822,1.07237
21.04.2017,1.07237,1.07237,1.07237,1.07237
22.04.2017,1.07237,1.07237,1.07237,1.07237
23.04.2017,1.09164,1.09164,1.08207,1.08672
24.04.2017,1.08672,1.09499,1.08512,1.09258
25.04.2017,1.09247,1.09507,1.08557,1.09037
26.04.2017,1.09037,1.09327,1.08517,1.08718
27.04.2017,1.08716,1.09474,1.08571,1.08961
28.04.2017,1.08961,1.08961,1.08961,1.08961
29.04.2017,1.08961,1.08961,1.08961,1.08961
30.04.2017,1.09099,1.09239,1.0884,1.08982
01.05.2017,1.08985,1.0933,1.08881,1.09293
02.05.2017,1.09294,1.09367,1.08827,1.08856
03.05.2017,1.08845,1.0987,1.08749,1.09845
04.05.2017,1.09843,1.09995,1.09494,1.0995
05.05.2017,1.0995,1.0995,1.0995,1.0995
06.05.2017,1.0995,1.0995,1.0995,1.0995
07.05.2017,1.10188,1.10216,1.09164,1.09235
08.05.2017,1.09237,1.09333,1.08633,1.0873
09.05.2017,1.08729,1.0898,1.08532,1.08673
10.05.2017,1.08672,1.08929,1.0839,1.08612
11.05.2017,1.08612,1.09342,1.08556,1.0931
12.05.2017,1.0931,1.0931,1.0931,1.0931
13.05.2017,1.0931,1.0931,1.0931,1.0931
14.05.2017,1.09288,1.09893,1.09225,1.09749
15.05.2017,1.09748,1.10971,1.09731,1.10826
16.05.2017,1.10824,1.1162,1.10794,1.11584
17.05.2017,1.11584,1.11719,1.10757,1.11028
18.05.2017,1.11026,1.12117,1.10968,1.12065
19.05.2017,1.12065,1.12065,1.12065,1.12065
20.05.2017,1.12065,1.12065,1.12065,1.12065
21.05.2017,1.11917,1.12634,1.11614,1.12372
22.05.2017,1.12372,1.12682,1.1175,1.11826
23.05.2017,1.11822,1.12199,1.11685,1.12185
24.05.2017,1.12182,1.12503,1.11937,1.12102
25.05.2017,1.12101,1.12346,1.11605,1.11799
26.05.2017,1.11799,1.11799,1.11799,1.11799
